subgroup,subgroup_value,min_year,max_year,dv,formula,Intercept,year_estimate,year_pvalue,year_stderr
BASIC2018,23,2012,2020,un_tenured_assistant_Asian_women_pct,un_tenured_assistant_Asian_women_pct ~ year_num,2.608672382631619,-0.0009958496880322215,0.982988759358584,0.045071135803948226
BASIC2018,23,2012,2020,un_tenured_assistant_Black_or_African_American_total_pct,un_tenured_assistant_Black_or_African_American_total_pct ~ year_num,10.442820252723864,0.060658421285090885,0.3349896557183557,0.05859347706189038
BASIC2018,23,2012,2020,un_tenured_assistant_Black_or_African_American_men_pct,un_tenured_assistant_Black_or_African_American_men_pct ~ year_num,3.4038128191313026,3.6716594495320165e-05,0.9994519953369788,0.05158924576521771
BASIC2018,23,2012,2020,un_tenured_assistant_Black_or_African_American_women_pct,un_tenured_assistant_Black_or_African_American_women_pct ~ year_num,7.039007433592561,0.0606217046905953,0.2073346641843391,0.04363512686910016
BASIC2018,23,2012,2020,un_tenured_assistant_Hispanic_or_Latino_total_pct,un_tenured_assistant_Hispanic_or_Latino_total_pct ~ year_num,6.379706830053665,0.2982871982473525,0.005099333259247705,0.07431460676138815
BASIC2018,23,2012,2020,un_tenured_assistant_Hispanic_or_Latino_men_pct,un_tenured_assistant_Hispanic_or_Latino_men_pct ~ year_num,3.313602725077425,0.16392209605821484,0.018685223308562798,0.053813513984594205
BASIC2018,23,2012,2020,un_tenured_assistant_Hispanic_or_Latino_women_pct,un_tenured_assistant_Hispanic_or_Latino_women_pct ~ year_num,3.0661041049762394,0.1343651021891376,0.0038576481828562032,0.031717124850357034
BASIC2018,23,2012,2020,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_total_pct,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_total_pct ~ year_num,0.4322618139729888,-0.03799753538143339,0.0821097457888845,0.018733018095370407
BASIC2018,23,2012,2020,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_men_pct,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_men_pct ~ year_num,0.18158827771150765,-0.008287184633353952,0.5578123716940758,0.013468177834693527
BASIC2018,23,2012,2020,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_women_pct,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_women_pct ~ year_num,0.25067353626148114,-0.029710350748079446,0.025347470175179406,0.010492373965251772
BASIC2018,23,2012,2020,un_tenured_assistant_Nonresident_alien_total_pct,un_tenured_assistant_Nonresident_alien_total_pct ~ year_num,3.8242693507073695,-0.09461047452911657,0.3949145229514455,0.1043948931403867
BASIC2018,23,2012,2020,un_tenured_assistant_Nonresident_alien_men_pct,un_tenured_assistant_Nonresident_alien_men_pct ~ year_num,2.389230476092667,-0.0790970634886428,0.2185979899802698,0.058527908842244014
BASIC2018,23,2012,2020,un_tenured_assistant_Nonresident_alien_women_pct,un_tenured_assistant_Nonresident_alien_women_pct ~ year_num,1.435038874614703,-0.015513411040473813,0.7823927749717101,0.054046249979608614
BASIC2018,23,2012,2020,un_tenured_assistant_Race_ethnicity_unknown_total_pct,un_tenured_assistant_Race_ethnicity_unknown_total_pct ~ year_num,1.4117435030207437,0.15058256451802723,0.02483556799580217,0.05291302042111594
BASIC2018,23,2012,2020,un_tenured_assistant_Race_ethnicity_unknown_men_pct,un_tenured_assistant_Race_ethnicity_unknown_men_pct ~ year_num,0.700450090127811,0.0945774314555815,0.10549643966357747,0.05089850160094678
BASIC2018,23,2012,2020,un_tenured_assistant_Race_ethnicity_unknown_women_pct,un_tenured_assistant_Race_ethnicity_unknown_women_pct ~ year_num,0.7112934128929325,0.056005133062445714,0.16055835317587472,0.035687048126070514
BASIC2018,23,2012,2020,un_tenured_assistant_Two_or_more_races_total_pct,un_tenured_assistant_Two_or_more_races_total_pct ~ year_num,0.07916054079204768,0.10443478653592818,0.0005378895598600971,0.017382286179284865
BASIC2018,23,2012,2020,un_tenured_assistant_Two_or_more_races_men_pct,un_tenured_assistant_Two_or_more_races_men_pct ~ year_num,0.03785156121573614,0.005944613352648302,0.5657304344758678,0.009863734008026558
BASIC2018,23,2012,2020,un_tenured_assistant_Two_or_more_races_women_pct,un_tenured_assistant_Two_or_more_races_women_pct ~ year_num,0.04130897957631155,0.09849017318327989,1.2422213652896648e-05,0.009072788271587024
BASIC2018,23,2012,2020,un_tenured_assistant_White_total_pct,un_tenured_assistant_White_total_pct ~ year_num,70.67523196441921,-0.5200926129345036,0.00017032507219018775,0.07176351512444434
BASIC2018,23,2012,2020,un_tenured_assistant_White_men_pct,un_tenured_assistant_White_men_pct ~ year_num,32.28271172574648,-0.4841823535306202,0.008547225912872753,0.13387275784643782
BASIC2018,23,2012,2020,un_tenured_assistant_White_women_pct,un_tenured_assistant_White_women_pct ~ year_num,38.392520238672724,-0.035910259403883704,0.6432448892609157,0.07421394288592258
BASIC2018,22,2012,2020,tenured_un_tenured_black_latino_american_indian_alaska_native_hawaiian_pacific_multiracial_total_pct,tenured_un_tenured_black_latino_american_indian_alaska_native_hawaiian_pacific_multiracial_total_pct ~ year_num,0.16273676531327447,-0.002129555584879772,0.20722912464104323,0.0015324403422744143
BASIC2018,22,2012,2020,tenured_full_Grand_total_pct,tenured_full_Grand_total_pct ~ year_num,99.99999999999997,-4.6629367034256575e-15,0.5382181711306381,7.206218595529064e-15
BASIC2018,22,2012,2020,tenured_full_Grand_total_men_pct,tenured_full_Grand_total_men_pct ~ year_num,65.4524438114172,-0.20399008757217185,0.0208725932696189,0.06873430606713296
BASIC2018,22,2012,2020,tenured_full_Grand_total_women_pct,tenured_full_Grand_total_women_pct ~ year_num,34.547556188582774,0.20399008757216797,0.020872593269619738,0.06873430606713231
BASIC2018,22,2012,2020,tenured_full_American_Indian_or_Alaska_Native_total_pct,tenured_full_American_Indian_or_Alaska_Native_total_pct ~ year_num,0.2756471220548172,0.009596605092266244,0.3593137658885927,0.009783336361705882
BASIC2018,22,2012,2020,tenured_full_American_Indian_or_Alaska_Native_men_pct,tenured_full_American_Indian_or_Alaska_Native_men_pct ~ year_num,0.1571532390879818,0.011345571501104207,0.1640165788587444,0.007298587833723689
BASIC2018,22,2012,2020,tenured_full_American_Indian_or_Alaska_Native_women_pct,tenured_full_American_Indian_or_Alaska_Native_women_pct ~ year_num,0.11849388296683536,-0.001748966408837958,0.6168614993945083,0.003341647935311205
BASIC2018,22,2012,2020,tenured_full_Asian_total_pct,tenured_full_Asian_total_pct ~ year_num,4.258392200125034,0.15539611391583097,0.020799428394324977,0.052316958034415065
BASIC2018,22,2012,2020,tenured_full_Asian_men_pct,tenured_full_Asian_men_pct ~ year_num,3.296873050974771,0.048351361494343915,0.2764503521573661,0.04096720185265205
BASIC2018,22,2012,2020,tenured_full_Asian_women_pct,tenured_full_Asian_women_pct ~ year_num,0.9615191491502625,0.10704475242148712,0.0001712467294155933,0.01478299553398487
BASIC2018,22,2012,2020,tenured_full_Black_or_African_American_total_pct,tenured_full_Black_or_African_American_total_pct ~ year_num,5.60535541644731,-0.1893692939600758,0.08906802724919692,0.09596987747582911
BASIC2018,22,2012,2020,tenured_full_Black_or_African_American_men_pct,tenured_full_Black_or_African_American_men_pct ~ year_num,3.6581167832772303,-0.15366417127525359,0.032041096564193454,0.057571356745074236
BASIC2018,22,2012,2020,tenured_full_Black_or_African_American_women_pct,tenured_full_Black_or_African_American_women_pct ~ year_num,1.9472386331700802,-0.03570512268482222,0.42895960975949665,0.04253481045283698
BASIC2018,22,2012,2020,tenured_full_Hispanic_or_Latino_total_pct,tenured_full_Hispanic_or_Latino_total_pct ~ year_num,8.520329810521968,0.09328483917878025,0.5208862163128045,0.13804474346450588
BASIC2018,22,2012,2020,tenured_full_Hispanic_or_Latino_men_pct,tenured_full_Hispanic_or_Latino_men_pct ~ year_num,4.4536627958019634,0.09791189807461036,0.2041203386942069,0.06991605105038523
BASIC2018,22,2012,2020,tenured_full_Hispanic_or_Latino_women_pct,tenured_full_Hispanic_or_Latino_women_pct ~ year_num,4.066667014720005,-0.004627058895830163,0.9514577579535675,0.07333936692594102
BASIC2018,22,2012,2020,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_total_pct,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_total_pct ~ year_num,0.17608397041120638,-0.002975604362057881,0.7651730066048966,0.009581202184671914
BASIC2018,22,2012,2020,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_men_pct,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_men_pct ~ year_num,0.028834691304218764,0.0044313102872198164,0.5369498304425454,0.0068263179972939915
BASIC2018,22,2012,2020,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_women_pct,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_women_pct ~ year_num,0.1472492791069876,-0.0074069146492777,0.5636731235405842,0.01222367297267738
BASIC2018,22,2012,2020,tenured_full_Nonresident_alien_total_pct,tenured_full_Nonresident_alien_total_pct ~ year_num,0.46542970649401333,0.016021571292919326,0.1502646158713223,0.009918203750676442
BASIC2018,22,2012,2020,tenured_full_Nonresident_alien_men_pct,tenured_full_Nonresident_alien_men_pct ~ year_num,0.303137032106229,0.004936198794769163,0.43698534389330523,0.00598881731840486
BASIC2018,22,2012,2020,tenured_full_Nonresident_alien_women_pct,tenured_full_Nonresident_alien_women_pct ~ year_num,0.16229267438778436,0.011085372498150151,0.10262668514850501,0.005906096979665415
BASIC2018,22,2012,2020,tenured_full_Race_ethnicity_unknown_total_pct,tenured_full_Race_ethnicity_unknown_total_pct ~ year_num,2.5086454228631725,-0.11827419427287186,0.10148709031587191,0.0627603675272912
BASIC2018,22,2012,2020,tenured_full_Race_ethnicity_unknown_men_pct,tenured_full_Race_ethnicity_unknown_men_pct ~ year_num,1.776948380346303,-0.09557318390726156,0.07625320865144153,0.045981685439056286
BASIC2018,22,2012,2020,tenured_full_Race_ethnicity_unknown_women_pct,tenured_full_Race_ethnicity_unknown_women_pct ~ year_num,0.7316970425168695,-0.02270101036561029,0.30392086436425775,0.020462894916762352
BASIC2018,22,2012,2020,tenured_full_Two_or_more_races_total_pct,tenured_full_Two_or_more_races_total_pct ~ year_num,0.23834510063853595,0.060381347137530926,0.010188622276030493,0.01732296450550406
BASIC2018,22,2012,2020,tenured_full_Two_or_more_races_men_pct,tenured_full_Two_or_more_races_men_pct ~ year_num,0.1252682828866898,0.02400820263974329,0.04546163480288699,0.009882424570167676
BASIC2018,22,2012,2020,tenured_full_Two_or_more_races_women_pct,tenured_full_Two_or_more_races_women_pct ~ year_num,0.11307681775184614,0.03637314449778763,0.042227926325112915,0.014668294240524255
BASIC2018,22,2012,2020,tenured_full_White_total_pct,tenured_full_White_total_pct ~ year_num,77.95177125044393,-0.024061384022326937,0.9253764145825523,0.2478258856112329
BASIC2018,22,2012,2020,tenured_full_White_men_pct,tenured_full_White_men_pct ~ year_num,51.65244955563181,-0.14573727518144686,0.4550488584472684,0.18430576547854247
BASIC2018,22,2012,2020,tenured_full_White_women_pct,tenured_full_White_women_pct ~ year_num,26.2993216948121,0.12167589115912092,0.14222478293862278,0.07359077637982313
BASIC2018,22,2012,2020,tenured_associate_Grand_total_pct,tenured_associate_Grand_total_pct ~ year_num,99.99999999999997,-4.6629367034256575e-15,0.5382181711306381,7.206218595529064e-15
BASIC2018,22,2012,2020,tenured_associate_Grand_total_men_pct,tenured_associate_Grand_total_men_pct ~ year_num,54.984866072832915,-0.1485125809987552,0.03515577997570206,0.057005240339451715
BASIC2018,22,2012,2020,tenured_associate_Grand_total_women_pct,tenured_associate_Grand_total_women_pct ~ year_num,45.01513392716706,0.14851258099875198,0.0351557799757048,0.057005240339451646
BASIC2018,22,2012,2020,tenured_associate_American_Indian_or_Alaska_Native_total_pct,tenured_associate_American_Indian_or_Alaska_Native_total_pct ~ year_num,0.4455627179884591,-0.0303062844859631,0.029321171118745847,0.011099521708172322
BASIC2018,22,2012,2020,tenured_associate_American_Indian_or_Alaska_Native_men_pct,tenured_associate_American_Indian_or_Alaska_Native_men_pct ~ year_num,0.13615820374495494,-0.012355948250253592,0.05298160663776306,0.005313768165824795
BASIC2018,22,2012,2020,tenured_associate_American_Indian_or_Alaska_Native_women_pct,tenured_associate_American_Indian_or_Alaska_Native_women_pct ~ year_num,0.3094045142435041,-0.017950336235709494,0.08691006357346713,0.009020934736373252
BASIC2018,22,2012,2020,tenured_associate_Asian_total_pct,tenured_associate_Asian_total_pct ~ year_num,5.676567125038543,0.013538180907108052,0.824448304740846,0.058786368531989604
BASIC2018,22,2012,2020,tenured_associate_Asian_men_pct,tenured_associate_Asian_men_pct ~ year_num,3.853200437952354,-0.0519693629927329,0.3416756376653607,0.050949888117459034
BASIC2018,22,2012,2020,tenured_associate_Asian_women_pct,tenured_associate_Asian_women_pct ~ year_num,1.8233666870861893,0.06550754389984095,0.0001729508662309133,0.00906097411640792
BASIC2018,22,2012,2020,tenured_associate_Black_or_African_American_total_pct,tenured_associate_Black_or_African_American_total_pct ~ year_num,7.288703163145634,-0.13329503228537848,0.0947538795308601,0.06902163511913945
BASIC2018,22,2012,2020,tenured_associate_Black_or_African_American_men_pct,tenured_associate_Black_or_African_American_men_pct ~ year_num,3.8710431945968073,-0.06048824441722852,0.11456446005927697,0.0335690403861631
BASIC2018,22,2012,2020,tenured_associate_Black_or_African_American_women_pct,tenured_associate_Black_or_African_American_women_pct ~ year_num,3.4176599685488274,-0.0728067878681499,0.14386663239968028,0.044246460069293884
BASIC2018,22,2012,2020,tenured_associate_Hispanic_or_Latino_total_pct,tenured_associate_Hispanic_or_Latino_total_pct ~ year_num,10.86362309919825,-0.47054345831520317,0.008459901842202378,0.12982447907827574
BASIC2018,22,2012,2020,tenured_associate_Hispanic_or_Latino_men_pct,tenured_associate_Hispanic_or_Latino_men_pct ~ year_num,4.59916111471442,-0.12938792553042855,0.09109219344125818,0.0660828056058786
BASIC2018,22,2012,2020,tenured_associate_Hispanic_or_Latino_women_pct,tenured_associate_Hispanic_or_Latino_women_pct ~ year_num,6.264461984483831,-0.3411555327847745,0.0015057521612465942,0.06776361286631036
BASIC2018,22,2012,2020,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_total_pct,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_total_pct ~ year_num,0.28775622951067237,-0.016583149832355874,0.1413201895089122,0.010002998739207796
BASIC2018,22,2012,2020,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_men_pct,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_men_pct ~ year_num,0.06316881526278571,-0.0012625001283970993,0.5998074058283445,0.0022979374953783975
BASIC2018,22,2012,2020,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_women_pct,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_women_pct ~ year_num,0.22458741424788667,-0.015320649703958779,0.15139250586781455,0.00951483101427801
BASIC2018,22,2012,2020,tenured_associate_Nonresident_alien_total_pct,tenured_associate_Nonresident_alien_total_pct ~ year_num,0.5994103610663781,0.07981845702889129,0.003256244469370437,0.018246375091305948
BASIC2018,22,2012,2020,tenured_associate_Nonresident_alien_men_pct,tenured_associate_Nonresident_alien_men_pct ~ year_num,0.28776637182913356,0.06274987632241757,0.0019133456235787007,0.013008730092371973
BASIC2018,22,2012,2020,tenured_associate_Nonresident_alien_women_pct,tenured_associate_Nonresident_alien_women_pct ~ year_num,0.31164398923724446,0.017068580706473734,0.2644298464540469,0.014070064199873179
BASIC2018,22,2012,2020,tenured_associate_Race_ethnicity_unknown_total_pct,tenured_associate_Race_ethnicity_unknown_total_pct ~ year_num,1.7479261730314366,0.03726418830056052,0.5623129274320806,0.06127796345605726
BASIC2018,22,2012,2020,tenured_associate_Race_ethnicity_unknown_men_pct,tenured_associate_Race_ethnicity_unknown_men_pct ~ year_num,0.9840171783248587,0.01693843365267821,0.6489858166923159,0.035630650890467096
BASIC2018,22,2012,2020,tenured_associate_Race_ethnicity_unknown_women_pct,tenured_associate_Race_ethnicity_unknown_women_pct ~ year_num,0.7639089947065781,0.020325754647882287,0.5814929583994644,0.0351770919395303
BASIC2018,22,2012,2020,tenured_associate_Two_or_more_races_total_pct,tenured_associate_Two_or_more_races_total_pct ~ year_num,0.6384758175384729,-0.020559408818747443,0.16519572303858776,0.013268496435004428
BASIC2018,22,2012,2020,tenured_associate_Two_or_more_races_men_pct,tenured_associate_Two_or_more_races_men_pct ~ year_num,0.3558356292059581,-0.02338120249879324,0.0055430632857778476,0.005921628279670365
BASIC2018,22,2012,2020,tenured_associate_Two_or_more_races_women_pct,tenured_associate_Two_or_more_races_women_pct ~ year_num,0.2826401883325148,0.00282179368004579,0.7896819773752317,0.010182020365071926
BASIC2018,22,2012,2020,tenured_associate_White_total_pct,tenured_associate_White_total_pct ~ year_num,72.45197531348214,0.5406665075010837,0.043220798989387806,0.21943978069279987
BASIC2018,22,2012,2020,tenured_associate_White_men_pct,tenured_associate_White_men_pct ~ year_num,40.834515127201655,0.05064429284398386,0.6901008478572193,0.12183897634238287
BASIC2018,22,2012,2020,tenured_associate_White_women_pct,tenured_associate_White_women_pct ~ year_num,31.617460186280482,0.4900222146571006,0.009107900176316089,0.1372958150608207
BASIC2018,22,2012,2020,un_tenured_assistant_Grand_total_pct,un_tenured_assistant_Grand_total_pct ~ year_num,99.99999999999997,-4.6629367034256575e-15,0.5382181711306381,7.206218595529064e-15
BASIC2018,22,2012,2020,un_tenured_assistant_Grand_total_men_pct,un_tenured_assistant_Grand_total_men_pct ~ year_num,50.11830867568896,-0.3458191672057397,0.005114012328296536,0.08620518741951996
BASIC2018,22,2012,2020,un_tenured_assistant_Grand_total_women_pct,un_tenured_assistant_Grand_total_women_pct ~ year_num,49.88169132431102,0.34581916720573547,0.0051140123282968075,0.08620518741951981
BASIC2018,22,2012,2020,un_tenured_assistant_American_Indian_or_Alaska_Native_total_pct,un_tenured_assistant_American_Indian_or_Alaska_Native_total_pct ~ year_num,0.3571449595734563,0.030576209247947607,0.024187474607340317,0.01067483752755979
BASIC2018,22,2012,2020,un_tenured_assistant_American_Indian_or_Alaska_Native_men_pct,un_tenured_assistant_American_Indian_or_Alaska_Native_men_pct ~ year_num,0.11157439051934118,0.022506827569570564,0.09740443490258618,0.01176852235434841
BASIC2018,22,2012,2020,un_tenured_assistant_American_Indian_or_Alaska_Native_women_pct,un_tenured_assistant_American_Indian_or_Alaska_Native_women_pct ~ year_num,0.24557056905411523,0.008069381678377046,0.053992515524288985,0.003489555695383326
BASIC2018,22,2012,2020,un_tenured_assistant_Asian_total_pct,un_tenured_assistant_Asian_total_pct ~ year_num,7.132609936108532,-0.11769615923923743,0.03940859742122611,0.04657650123133038
BASIC2018,22,2012,2020,un_tenured_assistant_Asian_men_pct,un_tenured_assistant_Asian_men_pct ~ year_num,3.9967415605142507,-0.06348199741110616,0.14284421835574765,0.03846436628567858
BASIC2018,22,2012,2020,un_tenured_assistant_Asian_women_pct,un_tenured_assistant_Asian_women_pct ~ year_num,3.13586837559428,-0.054214161828131394,0.031755559784035235,0.02026482943523398
BASIC2018,22,2012,2020,un_tenured_assistant_Black_or_African_American_total_pct,un_tenured_assistant_Black_or_African_American_total_pct ~ year_num,8.922851817078843,-0.0661304369642352,0.46881418280765874,0.0863523983145711
BASIC2018,22,2012,2020,un_tenured_assistant_Black_or_African_American_men_pct,un_tenured_assistant_Black_or_African_American_men_pct ~ year_num,3.877827838507056,-0.06665006264738071,0.24657617258037068,0.05271518601031417
BASIC2018,22,2012,2020,un_tenured_assistant_Black_or_African_American_women_pct,un_tenured_assistant_Black_or_African_American_women_pct ~ year_num,5.045023978571787,0.0005196256831455637,0.9911921699379379,0.04542468645714676
BASIC2018,22,2012,2020,un_tenured_assistant_Hispanic_or_Latino_total_pct,un_tenured_assistant_Hispanic_or_Latino_total_pct ~ year_num,5.040825572603534,-0.10121494146507684,0.1095522952238209,0.05523497598338425
BASIC2018,22,2012,2020,un_tenured_assistant_Hispanic_or_Latino_men_pct,un_tenured_assistant_Hispanic_or_Latino_men_pct ~ year_num,2.693202280928917,-0.08240994568729454,0.036272471988763266,0.03189522605275809
BASIC2018,22,2012,2020,un_tenured_assistant_Hispanic_or_Latino_women_pct,un_tenured_assistant_Hispanic_or_Latino_women_pct ~ year_num,2.3476232916746174,-0.01880499577778219,0.572929456804506,0.03180442829027544
BASIC2018,22,2012,2020,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_total_pct,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_total_pct ~ year_num,0.12166581074618277,0.024803305375403352,0.10312949700758077,0.013238242229351242
BASIC2018,22,2012,2020,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_men_pct,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_men_pct ~ year_num,0.0573941981399108,0.012533077164275005,0.27096316204560233,0.010487076897078862
BASIC2018,22,2012,2020,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_women_pct,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_women_pct ~ year_num,0.06427161260627197,0.012270228211128347,0.0567093320550045,0.0053837440051374965
BASIC2018,22,2012,2020,un_tenured_assistant_Nonresident_alien_total_pct,un_tenured_assistant_Nonresident_alien_total_pct ~ year_num,3.293074766200208,-0.053015792022404105,0.31686362322154726,0.0491895648030942
BASIC2018,22,2012,2020,un_tenured_assistant_Nonresident_alien_men_pct,un_tenured_assistant_Nonresident_alien_men_pct ~ year_num,2.154847776495541,-0.027464802297707213,0.43501451647173484,0.03317207923023465
BASIC2018,22,2012,2020,un_tenured_assistant_Nonresident_alien_women_pct,un_tenured_assistant_Nonresident_alien_women_pct ~ year_num,1.138226989704667,-0.025550989724696944,0.21689111949907117,0.01882812977759572
BASIC2018,22,2012,2020,un_tenured_assistant_Race_ethnicity_unknown_total_pct,un_tenured_assistant_Race_ethnicity_unknown_total_pct ~ year_num,2.2205116027610594,0.15644290360166827,0.05619968266945422,0.06845769362471985
BASIC2018,22,2012,2020,un_tenured_assistant_Race_ethnicity_unknown_men_pct,un_tenured_assistant_Race_ethnicity_unknown_men_pct ~ year_num,1.0712302243477678,0.07668893192490704,0.04690888544862903,0.031847043458879724
BASIC2018,22,2012,2020,un_tenured_assistant_Race_ethnicity_unknown_women_pct,un_tenured_assistant_Race_ethnicity_unknown_women_pct ~ year_num,1.149281378413292,0.07975397167676126,0.0869089206248186,0.040080148873892316
BASIC2018,22,2012,2020,un_tenured_assistant_Two_or_more_races_total_pct,un_tenured_assistant_Two_or_more_races_total_pct ~ year_num,0.35848310917391946,0.13000134269738908,0.00010755193535609428,0.016677794467613114
BASIC2018,22,2012,2020,un_tenured_assistant_Two_or_more_races_men_pct,un_tenured_assistant_Two_or_more_races_men_pct ~ year_num,0.04317302357996931,0.07412696666101434,0.00037195630599580525,0.011606426887737822
BASIC2018,22,2012,2020,un_tenured_assistant_Two_or_more_races_women_pct,un_tenured_assistant_Two_or_more_races_women_pct ~ year_num,0.3153100855939502,0.05587437603637471,0.0009283320971722402,0.01020051835752692
BASIC2018,22,2012,2020,un_tenured_assistant_White_total_pct,un_tenured_assistant_White_total_pct ~ year_num,72.55283242575425,-0.003766431231459144,0.9835947947561187,0.1767632181052607
BASIC2018,22,2012,2020,un_tenured_assistant_White_men_pct,un_tenured_assistant_White_men_pct ~ year_num,36.112317382656215,-0.29166816248201877,0.04341707513786601,0.1185277866183988
BASIC2018,22,2012,2020,un_tenured_assistant_White_women_pct,un_tenured_assistant_White_women_pct ~ year_num,36.44051504309803,0.28790173125055984,0.03189969559446805,0.10774124496761475
BASIC2018,20,2012,2020,tenured_un_tenured_black_latino_american_indian_alaska_native_hawaiian_pacific_multiracial_total_pct,tenured_un_tenured_black_latino_american_indian_alaska_native_hawaiian_pacific_multiracial_total_pct ~ year_num,0.11501337301633363,-4.155287003564925e-05,0.9284237240019144,0.00044626883368366273
BASIC2018,20,2012,2020,tenured_full_Grand_total_pct,tenured_full_Grand_total_pct ~ year_num,99.99999999999997,-4.6629367034256575e-15,0.5382181711306381,7.206218595529064e-15
BASIC2018,20,2012,2020,tenured_full_Grand_total_men_pct,tenured_full_Grand_total_men_pct ~ year_num,66.73173831239401,-0.36364423688589187,0.00021889745397382236,0.05223509045783759
BASIC2018,20,2012,2020,tenured_full_Grand_total_women_pct,tenured_full_Grand_total_women_pct ~ year_num,33.268261687605964,0.3636442368858873,0.00021889745397385177,0.05223509045783806
BASIC2018,20,2012,2020,tenured_full_American_Indian_or_Alaska_Native_total_pct,tenured_full_American_Indian_or_Alaska_Native_total_pct ~ year_num,0.3799751564941339,-0.006063271255365698,0.4073845954039569,0.006879746555777691
BASIC2018,20,2012,2020,tenured_full_American_Indian_or_Alaska_Native_men_pct,tenured_full_American_Indian_or_Alaska_Native_men_pct ~ year_num,0.30929162430588125,-0.007849142826234981,0.29735252787448563,0.006971901346374019
BASIC2018,20,2012,2020,tenured_full_American_Indian_or_Alaska_Native_women_pct,tenured_full_American_Indian_or_Alaska_Native_women_pct ~ year_num,0.07068353218825267,0.0017858715708692816,0.5920092322802273,0.003180874635603433
BASIC2018,20,2012,2020,tenured_full_Asian_total_pct,tenured_full_Asian_total_pct ~ year_num,5.035442488503295,0.1433660443243379,0.0009063744612278427,0.026065748308660493
BASIC2018,20,2012,2020,tenured_full_Asian_men_pct,tenured_full_Asian_men_pct ~ year_num,4.063858999111218,0.006564575131948788,0.8397314257488749,0.03127620647502065
BASIC2018,20,2012,2020,tenured_full_Asian_women_pct,tenured_full_Asian_women_pct ~ year_num,0.9715834893920776,0.1368014691923891,6.800992037624198e-06,0.011515074720523264
BASIC2018,20,2012,2020,tenured_full_Black_or_African_American_total_pct,tenured_full_Black_or_African_American_total_pct ~ year_num,4.255623685629136,-0.028179985834457313,0.46720113375172845,0.036658602351368454
BASIC2018,20,2012,2020,tenured_full_Black_or_African_American_men_pct,tenured_full_Black_or_African_American_men_pct ~ year_num,2.603411785645508,0.004594973414856464,0.7214379542442756,0.012377275482954253
BASIC2018,20,2012,2020,tenured_full_Black_or_African_American_women_pct,tenured_full_Black_or_African_American_women_pct ~ year_num,1.6522118999836275,-0.03277495924931381,0.25959014950210224,0.026717934213945357
BASIC2018,20,2012,2020,tenured_full_Hispanic_or_Latino_total_pct,tenured_full_Hispanic_or_Latino_total_pct ~ year_num,3.101593127964064,-0.007640081141151868,0.7594770913340891,0.023995879368565388
BASIC2018,20,2012,2020,tenured_full_Hispanic_or_Latino_men_pct,tenured_full_Hispanic_or_Latino_men_pct ~ year_num,1.642329309328983,0.01148226412739713,0.31841057024546193,0.010690327388666628
BASIC2018,20,2012,2020,tenured_full_Hispanic_or_Latino_women_pct,tenured_full_Hispanic_or_Latino_women_pct ~ year_num,1.4592638186350813,-0.019122345268548994,0.29320252468430813,0.016827522230545754
BASIC2018,20,2012,2020,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_total_pct,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_total_pct ~ year_num,0.2838517074921062,-0.011195758383625508,0.8243220696845825,0.048579305145924394
BASIC2018,20,2012,2020,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_men_pct,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_men_pct ~ year_num,0.25648582737398923,-0.012286543977445524,0.8129908720338688,0.05001396641906251
BASIC2018,20,2012,2020,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_women_pct,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_women_pct ~ year_num,0.027365880118117022,0.001090785593820013,0.6775128127446295,0.0025146875989824095
